ID,Salary,DOJ,DOL,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,12gyear,gyear,12GradAge,GradAge
815061,340000,2015-04-01,present,system engineer,Bangalore,m,75.0,cbse,85.0,cbse,8982,2,B.Tech/B.E.,EC,74.53,8982,1.0,Uttar Pradesh,500,535,765,0.943272157866555,455.0,452.0,407.0,407.0,433.0,356.0,348.0,0.1282,1.2114,1.8543,-0.4879,0.6721,1990,1970,1970,20,20
214231,465000,2013-03-01,2014-04-01 00:00:00,system engineer,Mumbai,f,94.2,cbse,90.4,cbse,44,2,B.Tech/B.E.,CS,73.0,44,1.0,Uttar Pradesh,665,645,595,0.884122511593735,535.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.6538,0.8128,0.672,1.2374,0.7788,1990,1970,1970,20,20
576127,195000,2013-06-01,2014-08-01 00:00:00,business analyst,,m,76.2,cbse,60.2,cbse,7376,2,B.Tech/B.E.,CS,69.62,7376,1.0,Uttar Pradesh,590,535,695,0.525922584252055,415.0,333.0,407.0,407.0,433.0,356.0,348.0,0.1282,0.7119,0.1637,0.0192,-0.4776,1990,1970,1970,20,20
1069119,120000,2012-08-01,2013-02-01 00:00:00,production engineer,,m,77.0,cbse,62.2,cbse,10673,2,B.Tech/B.E.,EC,75.0,10673,1.0,Tamil Nadu,500,530,535,0.649389714846691,455.0,333.0,376.0,407.0,433.0,356.0,348.0,-0.0154,-0.1206,-1.6807,0.0192,-1.4356,1990,1970,1970,20,20
337594,400000,2013-02-01,2015-04-01 00:00:00,programmer analyst,Chennai,m,83.82,tamilnadu matriculation board,92.67,state,3076,2,B.Tech/B.E.,CS,94.5,3076,1.0,Tamil Nadu,535,595,425,0.942116551485008,575.0,333.0,407.0,407.0,433.0,356.0,348.0,0.51,0.9688,0.8171,-1.23027,-0.1295,1991,1970,1970,21,21
917487,200000,2014-07-01,2015-01-01 00:00:00,data analyst,Noida,f,66.8,cbse,64.33,cbse,66,2,MCA,CS,75.65,66,1.0,Uttar Pradesh,450,580,385,0.744758354008939,375.0,333.0,438.0,407.0,433.0,356.0,348.0,-0.3027,1.3779,1.0859,-0.3612,1.0554,1991,1970,1970,21,21
661957,250000,2014-12-01,2015-05-01 00:00:00,research associate,Kolkata,f,90.0,icse,84.0,icse,11156,2,B.Tech/B.E.,CS,86.0,11156,1.0,West Bengal,660,440,620,0.942116551485008,575.0,333.0,407.0,407.0,433.0,356.0,348.0,0.7027,-0.6201,1.0859,-1.2486,0.2889,1990,1970,1970,20,20
138253,680000,2010-11-01,2015-04-01 00:00:00,software quality assurance tester,Bhubneshwar,m,78.2,cbse,72.6,cbse,11194,2,B.Tech/B.E.,CS,77.0,11194,1.0,Orissa,575,455,545,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,0.5008,0.0914,0.1798,-0.1295,1987,1970,1970,17,17
295111,265000,2011-05-01,2015-05-01 00:00:00,field engineer,mumbai,m,69.0,,71.0,,6182,2,B.Tech/B.E.,EC,55.45,6182,1.0,Maharashtra,365,495,375,0.0587928000083534,455.0,200.0,407.0,407.0,433.0,356.0,348.0,-0.4173,-0.7473,0.5269,0.7673,-0.2875,1990,1970,1970,20,20
868924,240000,2014-08-01,2015-04-01 00:00:00,implementation engineer,Bangalore,m,83.0,state board,76.0,state,8888,2,B.Tech/B.E.,EC,67.0,8888,1.0,Tamil Nadu,360,415,445,0.649389714846691,265.0,356.0,407.0,407.0,433.0,356.0,348.0,-1.1644,-2.6181,-0.9122,-0.8682,-4.3099,1993,1970,1970,23,23
423068,195000,2012-09-01,2013-12-01 00:00:00,business development manager,Noida,m,65.0,up board,75.0,state,184,2,B.Tech/B.E.,EC,62.0,184,1.0,Uttar Pradesh,475,415,575,0.229481754911755,455.0,266.0,407.0,407.0,433.0,340.0,348.0,0.6646,1.4368,-1.7954,-1.4653,-0.0506,1989,1970,1970,19,19
78587,255000,2012-05-01,present,technical support engineer,Kolkata,m,52.0,jharkhand secondary board,59.0,state,182,2,B.Tech/B.E.,EC,57.0,182,1.0,Karnataka,485,365,214,0.124502074009537,325.0,233.0,407.0,407.0,433.0,356.0,348.0,-0.1082,-0.1232,0.9623,1.7074,-0.1295,1986,1970,1970,16,16
1251710,140000,2014-01-01,2015-02-01 00:00:00,technical support engineer,New Delhi,m,76.0,state board,63.0,cbse,6739,2,B.Tech/B.E.,CS,83.0,6739,1.0,Haryana,420,450,450,0.23780283983757,385.0,333.0,315.0,407.0,433.0,356.0,348.0,-0.4463,-0.2871,0.3174,0.653,0.6721,1990,1970,1970,20,20
125654,380000,2011-04-01,present,application developer,Bangalore,m,74.0,"board of secondary education,andhara pradesh",86.1,state,3694,2,MCA,CS,76.0,3694,1.0,Andhra Pradesh,405,385,585,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.8083,-0.5913,-0.9245,-0.0552,0.3444,1987,1970,1970,17,17
668821,200000,2013-10-01,2014-07-01 00:00:00,technical support engineer,Bangalore,f,77.57,icse,69.0,state,6566,2,B.Tech/B.E.,CS,65.2,6566,1.0,Karnataka,535,510,485,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.3027,-0.6201,0.4711,-0.1076,-1.6273,1990,1970,1970,20,20
1152411,315000,2015-03-01,present,associate software engineer,Pune,m,74.0,state board,71.0,state,1995,2,B.Tech/B.E.,CS,59.6,1995,1.0,Maharashtra,465,650,655,0.978799292641428,605.0,333.0,561.0,407.0,433.0,356.0,348.0,-1.7389,0.0459,0.7785,-1.7556,1.0554,1992,1970,1970,22,22
1274668,330000,2014-03-01,present,system engineer,Kolkata,m,78.0,state board,72.0,state,4319,2,B.Tech/B.E.,EC,73.4,4319,1.0,Punjab,490,470,500,0.0531603052826837,395.0,196.0,407.0,407.0,433.0,356.0,348.0,0.4155,0.0459,0.3174,-1.5021,-1.0524,1990,1970,1970,20,20
1077184,100000,2014-06-01,2015-04-01 00:00:00,marketing analyst,Faridabad,m,51.2,cbse,74.0,cbse,302,1,B.Tech/B.E.,CS,67.8,302,1.0,Haryana,525,485,560,0.744758354008939,565.0,333.0,438.0,407.0,433.0,356.0,348.0,-0.3027,1.0449,-0.2974,0.2727,0.8637,1992,1970,1970,22,22
1035913,110000,2014-10-01,2014-02-01 00:00:00,software engineer,Pune,m,66.46,state board,62.81,state,2570,2,B.Tech/B.E.,CS,61.51,2570,1.0,Maharashtra,430,340,370,0.842248322257836,515.0,333.0,469.0,407.0,433.0,356.0,348.0,1.5644,-0.1206,0.01,0.5262,0.6721,1991,1970,1970,21,21
1290109,215000,2013-08-01,2015-01-01 00:00:00,software test engineer,Jaipur,m,82.67,state board,74.92,state,12737,2,B.Tech/B.E.,CS,61.36,12737,1.0,Rajasthan,580,470,425,0.911395278391328,535.0,333.0,500.0,407.0,433.0,356.0,348.0,1.7081,1.0449,1.547,0.0192,0.6721,1990,1970,1970,20,20
134985,310000,2010-09-01,2015-02-01 00:00:00,software developer,Kolkata,m,75.0,wbbse,61.7,state,1424,2,MCA,CS,79.0,1424,1.0,West Bengal,365,365,425,0.377551419424541,375.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.4173,-0.1232,-0.0537,-0.4078,-0.1295,1983,1970,1970,13,13
243279,300000,2010-11-01,2011-06-01 00:00:00,executive hr,Noida,f,61.4,cbse,62.8,cbse,55,2,B.Tech/B.E.,CS,69.98,55,1.0,Uttar Pradesh,375,505,435,0.342314899911815,365.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.1082,0.6568,0.2366,-0.0552,0.0284,1988,1970,1970,18,18
332800,200000,2014-04-01,present,executive engineer,Greater Noida,m,69.4,up board,63.0,state,7600,2,B.Tech/B.E.,EC,61.0,7600,1.0,Uttar Pradesh,375,465,265,0.0233121682429863,455.0,166.0,407.0,407.0,433.0,260.0,348.0,-1.1901,0.1888,-1.5051,-1.34787,-0.7615,1990,1970,1970,20,20
1100533,400000,2014-12-01,present,java software engineer,Bangalore,m,90.24,state board,67.17,state,3770,2,B.Tech/B.E.,CS,68.65,3770,1.0,Karnataka,430,435,405,0.342314899911815,365.0,333.0,407.0,407.0,433.0,356.0,348.0,0.99,-0.2871,0.01,0.9066,0.0973,1993,1970,1970,23,23
609914,300000,2014-03-01,present,project engineer,Kolkata,m,67.0,cbse,65.0,cbse,347,2,B.Tech/B.E.,CS,75.0,347,1.0,Uttar Pradesh,510,525,560,0.960903087163164,595.0,333.0,407.0,407.0,433.0,356.0,348.0,0.1282,0.2124,-0.2974,-0.4879,0.8637,1989,1970,1970,19,19
242078,480000,2012-01-01,present,system engineer,Kolkata,m,75.75,,74.4,,6884,2,B.Tech/B.E.,EC,80.0,6884,1.0,West Bengal,495,495,554,0.538386892985096,455.0,333.0,407.0,407.0,433.0,366.0,348.0,-2.1175,-0.5913,-0.344,0.7673,0.0284,1989,1970,1970,19,19
285145,300000,2012-06-01,2014-09-01 00:00:00,project engineer,Hyderabad,f,90.83,ssc,95.1,state,3838,2,B.Tech/B.E.,CE,84.01,3838,1.0,Andhra Pradesh,525,455,605,0.962217010630124,455.0,333.0,407.0,366.0,433.0,356.0,500.0,-0.7651,-0.4353,-1.6502,1.3255,-0.4455,1989,1970,1970,19,19
452593,465000,2012-08-01,present,software developer,Gurgaon,f,70.0,,68.83,,255,2,B.Tech/B.E.,CS,69.1,255,1.0,Uttar Pradesh,535,615,585,0.765673581234011,485.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.7264,1.7488,0.3817,0.2973,0.5419,1990,1970,1970,20,20
212005,270000,2013-03-01,present,asp.net developer,Noida,m,49.0,up,52.0,state,5690,2,B.Tech/B.E.,CS,68.0,5690,1.0,Uttar Pradesh,545,375,565,0.704090412131314,465.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,-1.5273,-0.344,0.5323,-0.9194,1989,1970,1970,19,19
602267,320000,2014-09-01,present,java software engineer,Bangalore,m,89.1,state board,97.8,state,11509,1,B.Tech/B.E.,EC,85.7,11509,1.0,Telangana,500,595,870,0.960603251997053,475.0,466.0,407.0,407.0,433.0,356.0,348.0,-0.4463,-0.2871,-1.2196,1.0333,0.0973,1991,1970,1970,21,21
857517,300000,2011-10-01,2012-06-01 00:00:00,quality assurance engineer,Noida ,f,73.6,cbse,67.4,cbse,33,2,B.Tech/B.E.,EC,72.0,33,1.0,Haryana,535,545,325,0.493596387301038,455.0,324.0,407.0,407.0,433.0,446.0,348.0,-0.159,-0.4536,0.7785,-0.3612,-1.0524,1988,1970,1970,18,18
356190,230000,2014-09-01,2015-04-01 00:00:00,technical support engineer,Noida,m,52.0,up baord,65.0,state,7134,2,B.Tech/B.E.,CS,67.68,7134,1.0,Uttar Pradesh,425,365,275,0.0745462652358558,255.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.1855,-0.2793,-1.0697,0.7086,-1.0774,1989,1970,1970,19,19
1230190,300000,2014-02-01,present,java software engineer,Chennai,f,81.0,cbse,70.0,cbse,6545,2,B.Tech/B.E.,CS,68.0,6545,1.0,Uttar Pradesh,525,505,465,0.486747008438193,315.0,333.0,376.0,407.0,433.0,356.0,348.0,0.8463,0.0459,0.6248,-0.995,1.0554,1992,1970,1970,22,22
614413,120000,2014-10-01,2015-02-01 00:00:00,android developer,Dehradun,m,83.0,icse,73.0,cbse,272,2,B.Tech/B.E.,CS,62.0,272,1.0,Punjab,580,580,650,0.864685413370085,525.0,333.0,407.0,407.0,433.0,356.0,348.0,0.4155,0.2124,1.2396,-0.8682,-0.0943,1991,1970,1970,21,21
108193,130000,2011-06-01,2013-03-01 00:00:00,system administrator,Hyderabad,m,87.33,ssc,85.4,state,1028,2,B.Tech/B.E.,EC,64.0,1028,1.0,Telangana,405,485,445,0.694479327708463,305.0,366.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,-2.7754,1.1074,-0.1727,-0.1295,1988,1970,1970,18,18
539191,440000,2013-04-01,present,sharepoint developer,,m,83.1,ssc,87.1,state,3026,2,B.Tech/B.E.,CS,68.75,3026,1.0,Telangana,465,545,545,0.670743151433127,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.5719,-0.4353,0.163999999999999,-0.7603,-1.7093,1991,1970,1970,21,21
1250337,325000,2014-12-01,2015-03-01 00:00:00,system analyst,Mysore,f,86.4,cbse,85.4,state,10750,2,B.Tech/B.E.,CS,77.0,10750,1.0,Tamil Nadu,640,530,430,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.7335,-1.6191,-1.0659,1.9207,0.0973,1992,1970,1970,22,22
324190,100000,2013-02-01,2014-04-01 00:00:00,production engineer,Pune,m,63.0,,80.0,,993,2,B.Tech/B.E.,EC,50.0,993,1.0,Maharashtra,315,345,295,0.376059586651545,455.0,300.0,407.0,407.0,433.0,356.0,348.0,-0.5332,-0.4353,-0.1988,1.5018,-1.2354,1989,1970,1970,19,19
798620,400000,2015-03-01,present,test engineer,BANGALORE,m,91.0,cbse,87.2,cbse,13169,2,B.Tech/B.E.,EC,87.9,13169,1.0,Uttar Pradesh,440,425,560,0.338786347219528,335.0,292.0,407.0,407.0,446.0,356.0,348.0,-0.4463,1.2114,1.3933,-0.3612,0.0973,1991,1970,1970,21,21
896540,400000,2014-02-01,present,quality assurance automation engineer,Bangalore,m,72.0,cbse,67.0,cbse,1115,2,B.Tech/B.E.,CS,57.5,1115,1.0,Karnataka,520,570,515,0.842248322257836,525.0,333.0,469.0,407.0,433.0,356.0,348.0,1.1336,0.0459,0.6248,-1.6289,0.2889,1992,1970,1970,22,22
467504,340000,2014-01-01,present,software engineer,Hyderabad,f,88.34,cbse,71.0,cbse,1730,2,B.Tech/B.E.,EC,90.44,1730,1.0,Uttar Pradesh,525,505,485,0.0587928000083534,455.0,200.0,407.0,407.0,433.0,356.0,348.0,1.2828,1.2028,-0.7068,-0.6428,0.5024,1990,1970,1970,20,20
1061897,180000,2013-07-01,2014-10-01 00:00:00,java software engineer,Kolkata,m,68.4,state board,69.4,state,8297,2,B.Tech/B.E.,EC,76.0,8297,1.0,West Bengal,455,570,620,0.649389714846691,465.0,333.0,315.0,407.0,433.0,356.0,348.0,0.8463,-0.2871,-0.9122,-0.8682,-0.0943,1990,1970,1970,20,20
533466,240000,2012-08-01,2013-08-01 00:00:00,sales management trainee,,m,91.67,cbse,74.2,cbse,11817,2,B.Tech/B.E.,EC,63.8,11817,1.0,Maharashtra,675,500,545,0.824666400671332,365.0,400.0,407.0,407.0,433.0,356.0,348.0,1.2828,0.9688,0.4906,0.6498,0.5024,1989,1970,1970,19,19
841260,330000,2014-03-01,present,research associate,Hyderabad,m,77.4,state board,88.1,state,8970,2,B.Tech/B.E.,CS,65.61,8970,1.0,Telangana,580,595,720,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.2632,1.5081,0.2113,-1.3255,-0.0844,1990,1970,1970,20,20
333793,425000,2013-05-01,present,senior software engineer,Bangalore,m,87.3,ssc,94.2,state,11168,2,B.Tech/B.E.,EC,79.51,11168,1.0,Telangana,435,435,495,0.124502074009537,545.0,233.0,407.0,407.0,433.0,446.0,348.0,1.1283,1.7488,2.1234,-0.9953,1.0158,1990,1970,1970,20,20
325637,400000,2012-10-01,present,programmer analyst,kolkata,f,74.0,,61.0,,252,2,B.Tech/B.E.,CS,65.0,252,1.0,West Bengal,554,375,475,0.245455659999829,335.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.2287,0.6568,-0.6343,-0.26087,-0.1295,1989,1970,1970,19,19
1114271,190000,2015-04-01,present,application developer,Pune,m,75.2,state board,78.0,state,5807,2,MCA,CS,73.0,5807,1.0,Madhya Pradesh,405,510,430,0.356536487724475,325.0,333.0,346.0,407.0,433.0,356.0,348.0,0.2718,-0.2871,0.1637,-0.1076,-0.2859,1988,1970,1970,18,18
1169332,120000,2014-09-01,2015-03-01 00:00:00,software developer,pune ,f,67.0,cbse,61.0,cbse,16664,2,B.Tech/B.E.,CS,75.0,16664,1.0,Chhattisgarh,370,410,320,0.488347976782714,405.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.159,-0.2871,-0.9122,-0.6147,-0.6692,1990,1970,1970,20,20
692945,320000,2014-02-01,present,system engineer,Bangalore,m,84.0,state board,76.0,state,8297,2,B.Tech/B.E.,CS,76.0,8297,1.0,West Bengal,370,390,575,0.744758354008939,175.0,333.0,438.0,407.0,433.0,356.0,348.0,0.99,0.5454,1.0859,-0.3612,0.4805,1990,1970,1970,20,20
1231953,450000,2014-07-01,2015-06-01 00:00:00,system engineer,Bangalore,f,48.8,state board,48.8,,2318,2,B.Tech/B.E.,CS,72.5,2318,1.0,Karnataka,430,385,295,0.911395278391328,515.0,333.0,500.0,407.0,433.0,356.0,348.0,0.99,0.3789,1.0859,0.653,0.4805,1989,1970,1970,19,19
273865,500000,2012-02-01,present,senior engineer,Bangalore,m,75.38,state,72.0,state,4023,2,B.Tech/B.E.,EC,68.75,4023,1.0,Karnataka,325,495,565,0.376059586651545,455.0,300.0,407.0,407.0,433.0,356.0,348.0,0.0464,-2.1513,1.1074,0.0623,0.8183,1990,1970,1970,20,20
112617,445000,2010-07-01,present,java software engineer,Calicut,m,84.0,,71.0,,998,2,B.Tech/B.E.,CS,65.0,998,1.0,Kerala,615,534,415,0.942116551485008,575.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.2628,1.2808,0.3817,-2.0529,-0.2875,1988,1970,1970,18,18
21229,500000,2010-02-01,2015-04-01 00:00:00,senior project engineer,bangalore,m,55.52,kseeb,60.05,state,182,2,B.Tech/B.E.,EC,61.95,182,1.0,Karnataka,495,455,385,0.538386892985096,355.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8192,0.6568,0.2366,0.0623,0.3444,1984,1970,1970,14,14
1258895,205000,2013-01-01,2013-12-01 00:00:00,software quality assurance analyst,Gandhinagar,m,82.0,state board,79.6,state,1011,2,B.Tech/B.E.,EC,68.0,1011,1.0,Gujarat,350,520,450,0.783303536670298,295.0,388.0,407.0,407.0,433.0,356.0,348.0,-0.5899,0.5454,0.1637,1.1601,1.247,1991,1970,1970,21,21
785378,170000,2014-01-01,2015-04-01 00:00:00,software engineer,,m,70.0,cbse,70.0,cbse,11630,2,B.Tech/B.E.,CS,70.0,11630,1.0,Uttar Pradesh,405,390,325,0.450876584483451,395.0,333.0,407.0,407.0,433.0,356.0,348.0,0.5591,-0.2871,1.3933,2.0475,-0.0943,1993,1970,1970,23,23
1122867,305000,2014-06-01,present,site manager,LUCKNOW,m,78.6,icse,80.0,icse,15645,2,B.Tech/B.E.,EC,69.29,15645,1.0,Uttar Pradesh,640,540,440,0.423951396376433,455.0,333.0,346.0,407.0,388.0,356.0,348.0,-0.0154,-0.9531,-1.3733,-0.3612,-1.244,1993,1970,1970,23,23
280505,515000,2011-09-01,2015-02-01 00:00:00,quality associate,,f,86.6,board of secondary education,92.0,state,9775,2,B.Tech/B.E.,CS,77.96,9775,1.0,Telangana,495,555,425,0.793580614548506,495.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8192,0.8128,0.5269,-1.4653,0.1864,1990,1970,1970,20,20
321293,390000,2012-11-01,present,application developer,Hyderabad,m,87.5,board of intermediate education,96.5,state,11901,2,B.Tech/B.E.,EC,79.1,11901,1.0,Andhra Pradesh,525,565,645,0.694479327708463,475.0,366.0,407.0,407.0,433.0,356.0,348.0,-0.2628,0.8518,-0.7068,-0.52527,-0.4455,1990,1970,1970,20,20
330490,165000,2014-10-01,2015-05-01 00:00:00,customer service representative,BANGALORE,m,71.05,bseb,69.07,cbse,8818,2,B.Tech/B.E.,EC,58.0,8818,1.0,Telangana,425,465,355,0.538386892985096,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.4173,-0.7473,-0.4891,0.4148,-0.168999999999999,1991,1970,1970,21,21
330647,430000,2012-08-01,2015-04-01 00:00:00,software engineer,Hyderabad,f,81.0,ssc,89.0,state,9837,2,B.Tech/B.E.,CS,77.24,9837,1.0,Telangana,435,365,475,0.308400582860308,355.0,333.0,407.0,407.0,433.0,356.0,348.0,0.3941,0.9688,0.0914,0.973,-0.6035,1991,1970,1970,21,21
606548,630000,2014-01-01,present,business analyst consultant,bengaluru,m,91.4,cbse,82.3,cbse,285,1,B.Tech/B.E.,EC,89.3,285,1.0,Punjab,485,535,735,0.694479327708463,455.0,366.0,407.0,407.0,433.0,356.0,348.0,-0.159,-0.2871,0.01,-0.3612,0.4805,1991,1970,1970,21,21
988346,85000,2015-02-01,present,software engineer,Ghaziabad,m,71.0,cbse,61.0,cbse,903,2,B.Tech/B.E.,CS,66.0,903,1.0,Uttar Pradesh,580,505,380,0.622642915849938,395.0,333.0,407.0,407.0,433.0,356.0,348.0,1.5644,1.3779,1.0859,-1.8824,0.2889,1994,1970,1970,24,24
1259836,330000,2014-12-01,present,software engineer,Chennai,m,85.0,state board,81.0,state,1906,2,B.Tech/B.E.,CS,76.7,1906,1.0,West Bengal,455,530,440,0.622642915849938,455.0,333.0,407.0,407.0,433.0,356.0,348.0,1.7081,0.8784,1.7007,0.1459,0.8637,1992,1970,1970,22,22
212018,275000,2011-11-01,2012-10-01 00:00:00,business development executive,Mumbai,f,75.6,,77.0,,5690,2,B.Tech/B.E.,ME,70.66,5690,1.0,Uttar Pradesh,505,404,524,0.535862819499896,295.0,333.0,407.0,393.0,433.0,356.0,348.0,0.6646,1.7488,0.2366,0.5323,0.6603,1988,1970,1970,18,18
513149,150000,2012-09-01,2013-08-01 00:00:00,asp.net developer,,m,70.0,mpboard,56.6,state,11637,2,B.Tech/B.E.,CS,71.18,11637,1.0,Madhya Pradesh,205,555,470,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.5765,0.3448,-0.6343,-0.2609,-0.2875,1990,1970,1970,20,20
1297805,210000,2013-11-01,present,it recruiter,New Delhi,m,69.0,cbse,66.6,cbse,8711,2,B.Tech/B.E.,EC,67.0,8711,1.0,Uttar Pradesh,455,495,544,0.649389714846691,455.0,333.0,376.0,407.0,433.0,356.0,348.0,0.5591,-0.2871,0.1637,0.1459,0.2889,1989,1970,1970,19,19
1075753,300000,2015-01-01,2015-12-01 00:00:00,sql dba,hyderabad,f,84.0,state board,89.3,state,14382,2,B.Tech/B.E.,CS,79.0,14382,1.0,Telangana,500,375,520,0.356536487724475,285.0,333.0,346.0,407.0,433.0,356.0,348.0,1.4208,1.7109,1.2396,0.1459,0.6721,1993,1970,1970,23,23
1063131,100000,2014-10-01,present,java developer,,f,84.2,state board,86.3,state,3931,2,B.Tech/B.E.,CS,75.27,3931,1.0,Andhra Pradesh,430,545,645,0.978799292641428,625.0,333.0,561.0,407.0,433.0,356.0,348.0,-1.4517,-1.6191,-1.6807,-0.995,-2.5853,1993,1970,1970,23,23
264071,365000,2011-12-01,2013-05-01 00:00:00,systems engineer,Trivandrum,m,87.8,,85.4,,2513,2,B.Tech/B.E.,EC,69.3,2513,1.0,Rajasthan,555,615,715,0.694479327708463,455.0,366.0,407.0,407.0,433.0,340.0,348.0,0.6646,0.9688,0.9623,-1.1128,0.5024,1989,1970,1970,19,19
831967,305000,2014-10-01,present,software engineer,Mumbai,m,88.8,state board,94.6,state,9748,2,B.Tech/B.E.,EL,80.6,9748,1.0,Telangana,510,525,720,0.938399136791175,345.0,333.0,407.0,407.0,553.0,356.0,348.0,-0.7335,-1.4526,-0.2974,-0.4879,-0.8608,1993,1970,1970,23,23
327623,450000,2013-02-01,present,software engineer analyst,,m,84.0,cbse,83.0,cbse,7542,2,B.Tech/B.E.,CS,74.5,7542,1.0,Delhi,725,465,555,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.4173,0.7348,-0.0537,-0.52527,-0.4455,1990,1970,1970,20,20
538390,375000,2013-01-01,2015-04-01 00:00:00,systems engineer,Bangalore,m,90.4,sslc,65.0,state,315,2,B.Tech/B.E.,EL,80.3,315,1.0,Karnataka,615,620,750,0.229481754911755,355.0,266.0,407.0,407.0,433.0,356.0,348.0,0.2782,-0.4353,-0.1988,0.7086,-0.7615,1990,1970,1970,20,20
669934,200000,2014-07-01,2015-06-01 00:00:00,software engineer,,m,74.0,rajasthan board,79.23,state,9699,2,B.Tech/B.E.,CS,69.0,9699,1.0,Rajasthan,345,485,590,0.563267823666597,425.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.4463,-2.2851,-0.6048,2.1743,-2.7595,1992,1970,1970,22,22
203388,320000,2011-07-01,2013-07-01 00:00:00,design engineer,Bangalore,m,87.0,,80.0,,3716,2,B.Tech/B.E.,EC,70.0,3716,1.0,Karnataka,685,555,554,0.824666400671332,395.0,400.0,407.0,407.0,433.0,356.0,348.0,0.9737,1.7488,0.9623,-2.1704,0.1864,1989,1970,1970,19,19
342865,120000,2015-02-01,2015-04-01 00:00:00,product development engineer,Faridabad,m,67.0,cbse,63.0,cbse,10932,2,B.Tech/B.E.,ME,62.9,10932,1.0,Uttar Pradesh,395,365,315,0.116552564914337,455.0,333.0,407.0,280.0,433.0,356.0,348.0,0.2782,0.8128,-0.1988,1.06113,-0.4455,1992,1970,1970,22,22
676834,380000,2014-01-01,present,assistant system engineer,Hyderabad,m,82.0,state board,79.6,state,547,2,B.Tech/B.E.,ME,64.8,547,1.0,Madhya Pradesh,485,555,605,0.414337426422751,455.0,333.0,407.0,366.0,433.0,356.0,348.0,0.7027,0.8784,0.4711,-1.5021,0.0973,1992,1970,1970,22,22
242775,240000,2014-02-01,present,software engineer,Bangalore,m,86.0,,84.0,,2552,2,B.Tech/B.E.,EC,72.0,2552,1.0,Karnataka,325,345,575,0.0587928000083534,425.0,200.0,407.0,407.0,433.0,233.0,348.0,-0.2628,0.5008,0.3817,-0.2902,-0.4455,1989,1970,1970,19,19
555735,350000,2013-12-01,present,software engineer,Bangalore,f,92.47,sslc,75.5,state,1866,2,B.Tech/B.E.,CS,73.81,1866,1.0,Karnataka,395,470,455,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,1.2772,0.5454,0.1637,-0.4879,-0.4776,1991,1970,1970,21,21
320646,405000,2012-10-01,present,system engineer,Hyderabad,m,93.0,"state board of secondary education,andhra pradesh",97.0,state,5015,2,B.Tech/B.E.,CS,77.8,5015,1.0,Andhra Pradesh,555,655,565,0.942116551485008,575.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.5719,-0.3183,-0.9245,0.64983,-1.5513,1990,1970,1970,20,20
869050,505000,2014-09-01,present,software development engineer,Chennai,m,86.8,state board,84.75,state,8888,2,B.Tech/B.E.,EC,80.0,8888,1.0,Tamil Nadu,510,520,590,0.837620725714257,445.0,333.0,407.0,407.0,500.0,356.0,348.0,0.1282,1.3779,2.008,0.1459,1.6302,1993,1970,1970,23,23
1262846,325000,2014-10-01,present,system engineer,Bangalore,f,93.44,state board,86.0,state,1140,2,B.Tech/B.E.,EC,79.95,1140,1.0,Karnataka,745,545,500,0.881620069530177,415.0,420.0,407.0,407.0,433.0,356.0,348.0,0.8463,-0.1206,0.7785,-0.8682,0.0973,1992,1970,1970,22,22
614217,200000,2014-08-01,2015-04-01 00:00:00,desktop support technician,New Delhi,m,87.2,cbse,74.0,cbse,272,2,B.Tech/B.E.,EC,62.82,272,1.0,Punjab,520,485,500,0.895776501560385,305.0,333.0,407.0,407.0,526.0,356.0,348.0,-1.0208,0.7119,0.7785,0.0192,0.4805,1992,1970,1970,22,22
